           1           1   7.4000000953674316     
           1           2   7.4000000953674316     
           1           3   7.4000000953674316     
           1           4   7.4000000953674316     
           1           5   7.4000000953674316     
           1           6   7.4000000953674316     
           1           7   7.4000000953674316     
           1           8   7.4000000953674316     
           1           9   7.4000000953674316     
           1          10   7.4000000953674316     
           1          11   7.4000000953674316     
           1          12   7.4000000953674316     
           1          13   7.4000000953674316     
           1          14   7.4000000953674316     
           1          15   7.4000000953674316     
           1          16   7.4000000953674316     
           1          17   7.4000000953674316     
           1          18   7.4000000953674316     
           1          19   7.4000000953674316     
           1          20   7.4000000953674316     
           1          21   7.4000000953674316     
           1          22   7.4000000953674316     
           1          23   7.4000000953674316     
           1          24   7.4000000953674316     
           1          25   7.4000000953674316     
           1          26   7.4000000953674316     
           1          27   7.4000000953674316     
           1          28   7.4000000953674316     
           1          29   7.4000000953674316     
           1          30   7.4000000953674316     
           1          31   7.4000000953674316     
           1          32   7.4000000953674316     
           1          33   7.4000000953674316     
           1          34   7.4000000953674316     
           2           1   7.0000000953674313     
           2           2   7.0998016649369324     
           2           3   7.1391325218539174     
           2           4   7.1575219372020173     
           2           5   7.1674946375739657     
           2           6   7.1735572530772727     
           2           7   7.1775585636668096     
           2           8   7.1803557032168417     
           2           9   7.1823900540950900     
           2          10   7.1839091042472818     
           2          11   7.1850611858445337     
           2          12   7.1859398191779924     
           2          13   7.1866061500077612     
           2          14   7.1871010471616037     
           2          15   7.1874519507951060     
           2          16   7.1876768732223670     
           2          17   7.1877867487682687     
           2          18   7.1877867487682687     
           2          19   7.1876768732223670     
           2          20   7.1874519507951060     
           2          21   7.1871010471616037     
           2          22   7.1866061500077612     
           2          23   7.1859398191779924     
           2          24   7.1850611858445337     
           2          25   7.1839091042472818     
           2          26   7.1823900540950900     
           2          27   7.1803557032168417     
           2          28   7.1775585636668096     
           2          29   7.1735572530772727     
           2          30   7.1674946375739657     
           2          31   7.1575219372020173     
           2          32   7.1391325218539174     
           2          33   7.0998016649369324     
           2          34   7.0000000953674313     
           3           1   6.8000000953674320     
           3           2   6.8600775420357722     
           3           3   6.8992135471276193     
           3           4   6.9234711487155653     
           3           5   6.9389133204041960     
           3           6   6.9491930451425441     
           3           7   6.9563416492838472     
           3           8   6.9614974775897558     
           3           9   6.9653214113656228     
           3          10   6.9682136630102223     
           3          11   6.9704265306948985     
           3          12   6.9721245972960375     
           3          13   6.9734180393103058     
           3          14   6.9743817310225840     
           3          15   6.9750665399486476     
           3          16   6.9755061315654210     
           3          17   6.9757210534348051     
           3          18   6.9757210534348051     
           3          19   6.9755061315654210     
           3          20   6.9750665399486476     
           3          21   6.9743817310225840     
           3          22   6.9734180393103058     
           3          23   6.9721245972960375     
           3          24   6.9704265306948985     
           3          25   6.9682136630102223     
           3          26   6.9653214113656228     
           3          27   6.9614974775897558     
           3          28   6.9563416492838472     
           3          29   6.9491930451425441     
           3          30   6.9389133204041960     
           3          31   6.9234711487155653     
           3          32   6.8992135471276193     
           3          33   6.8600775420357722     
           3          34   6.8000000953674320     
           4           1   6.6000000953674318     
           4           2   6.6413020178911548     
           4           3   6.6741872254080832     
           4           4   6.6982570029883428     
           4           5   6.7155224341784443     
           4           6   6.7279944596534582     
           4           7   6.7371582178104488     
           4           8   6.7440176903385423     
           4           9   6.7492364096676072     
           4          10   6.7532545093546288     
           4          11   6.7563680094307843     
           4          12   6.7587792067472963     
           4          13   6.7606281688968677     
           4          14   6.7620124507941695     
           4          15   6.7629995181715463     
           4          16   6.7636345874953872     
           4          17   6.7639454888934605     
           4          18   6.7639454888934605     
           4          19   6.7636345874953872     
           4          20   6.7629995181715463     
           4          21   6.7620124507941695     
           4          22   6.7606281688968677     
           4          23   6.7587792067472963     
           4          24   6.7563680094307843     
           4          25   6.7532545093546288     
           4          26   6.7492364096676072     
           4          27   6.7440176903385423     
           4          28   6.7371582178104488     
           4          29   6.7279944596534582     
           4          30   6.7155224341784443     
           4          31   6.6982570029883428     
           4          32   6.6741872254080832     
           4          33   6.6413020178911548     
           4          34   6.6000000953674318     
           5           1   6.4000000953674316     
           5           2   6.4309538633036336     
           5           3   6.4579975462971646     
           5           4   6.4798787822206165     
           5           5   6.4969666123272152     
           5           6   6.5101555027436904     
           5           7   6.5203396709543959     
           5           8   6.5282479439168615     
           5           9   6.5344293767158605     
           5          10   6.5392846650825414     
           5          11   6.5431030945394895     
           5          12   6.5460931216569671     
           5          13   6.5484049368991659     
           5          14   6.5501463075302295     
           5          15   6.5513934221215102     
           5          16   6.5521981576410075     
           5          17   6.5525927859998685     
           5          18   6.5525927859998685     
           5          19   6.5521981576410075     
           5          20   6.5513934221215102     
           5          21   6.5501463075302295     
           5          22   6.5484049368991659     
           5          23   6.5460931216569671     
           5          24   6.5431030945394895     
           5          25   6.5392846650825414     
           5          26   6.5344293767158605     
           5          27   6.5282479439168615     
           5          28   6.5203396709543959     
           5          29   6.5101555027436904     
           5          30   6.4969666123272152     
           5          31   6.4798787822206165     
           5          32   6.4579975462971646     
           5          33   6.4309538633036336     
           5          34   6.4000000953674316     
           6           1   6.2000000953674315     
           6           2   6.2245298490413274     
           6           3   6.2469982976537599     
           6           4   6.2663356254170743     
           6           5   6.2823646855723396     
           6           6   6.2953890233116292     
           6           7   6.3058769605379270     
           6           8   6.3142964411938047     
           6           9   6.3210505259003451     
           6          10   6.3264634279455301     
           6          11   6.3307870283071006     
           6          12   6.3342133024740885     
           6          13   6.3368866512145585     
           6          14   6.3389141519288108     
           6          15   6.3403734009944390     
           6          16   6.3413181938885739     
           6          17   6.3417824079283411     
           6          18   6.3417824079283411     
           6          19   6.3413181938885739     
           6          20   6.3403734009944390     
           6          21   6.3389141519288108     
           6          22   6.3368866512145585     
           6          23   6.3342133024740885     
           6          24   6.3307870283071006     
           6          25   6.3264634279455301     
           6          26   6.3210505259003451     
           6          27   6.3142964411938047     
           6          28   6.3058769605379270     
           6          29   6.2953890233116292     
           6          30   6.2823646855723396     
           6          31   6.2663356254170743     
           6          32   6.2469982976537599     
           6          33   6.2245298490413274     
           6          34   6.2000000953674315     
           7           1   6.0000000953674313     
           7           2   6.0201844685469625     
           7           3   6.0391646704395372     
           7           4   6.0561520960390922     
           7           5   6.0708352354474657     
           7           6   6.0832424790510951     
           7           7   6.0935812657163071     
           7           8   6.1021230247709157     
           7           9   6.1091386593882318     
           7          10   6.1148692656260710     
           7          11   6.1195167857157484     
           7          12   6.1232442851687034     
           7          13   6.1261800397090740     
           7          14   6.1284225216899664     
           7          15   6.1300449974983362     
           7          16   6.1310992535552824     
           7          17   6.1316183375794369     
           7          18   6.1316183375794369     
           7          19   6.1310992535552824     
           7          20   6.1300449974983362     
           7          21   6.1284225216899664     
           7          22   6.1261800397090740     
           7          23   6.1232442851687034     
           7          24   6.1195167857157484     
           7          25   6.1148692656260710     
           7          26   6.1091386593882318     
           7          27   6.1021230247709157     
           7          28   6.0935812657163071     
           7          29   6.0832424790510951     
           7          30   6.0708352354474657     
           7          31   6.0561520960390922     
           7          32   6.0391646704395372     
           7          33   6.0201844685469625     
           7          34   6.0000000953674313     
           8           1   5.8000000953674320     
           8           2   5.8170637043723632     
           8           3   5.8333645243143000     
           8           4   5.8483334490108199     
           8           5   5.8616616195480669     
           8           6   5.8732629489011670     
           8           7   5.8831988813794558     
           8           8   5.8916086888446122     
           8           9   5.8986602458322777     
           8          10   5.9045207390065890     
           8          11   5.9093417656060172     
           8          12   5.9132532808394398     
           8          13   5.9163623476407476     
           8          14   5.9187541519713580     
           8          15   5.9204938344887816     
           8          16   5.9216283797346918     
           8          17   5.9221881913009238     
           8          18   5.9221881913009238     
           8          19   5.9216283797346918     
           8          20   5.9204938344887816     
           8          21   5.9187541519713580     
           8          22   5.9163623476407476     
           8          23   5.9132532808394398     
           8          24   5.9093417656060172     
           8          25   5.9045207390065890     
           8          26   5.8986602458322777     
           8          27   5.8916086888446122     
           8          28   5.8831988813794558     
           8          29   5.8732629489011670     
           8          30   5.8616616195480669     
           8          31   5.8483334490108199     
           8          32   5.8333645243143000     
           8          33   5.8170637043723632     
           8          34   5.8000000953674320     
           9           1   5.6000000953674318     
           9           2   5.6147291051647654     
           9           3   5.6289428136796325     
           9           4   5.6422248389913712     
           9           5   5.6543062432303284     
           9           6   5.6650615013687222     
           9           7   5.6744755752162392     
           9           8   5.6826046192907445     
           9           9   5.6895425987222268     
           9          10   5.6953975307771669     
           9          11   5.7002765754525724     
           9          12   5.7042776955276953     
           9          13   5.7074856125373650     
           9          14   5.7099702961261931     
           9          15   5.7117867942327338     
           9          16   5.7129756538861125     
           9          17   5.7135634954916821     
           9          18   5.7135634954916821     
           9          19   5.7129756538861125     
           9          20   5.7117867942327338     
           9          21   5.7099702961261931     
           9          22   5.7074856125373650     
           9          23   5.7042776955276953     
           9          24   5.7002765754525724     
           9          25   5.6953975307771669     
           9          26   5.6895425987222268     
           9          27   5.6826046192907445     
           9          28   5.6744755752162392     
           9          29   5.6650615013687222     
           9          30   5.6543062432303284     
           9          31   5.6422248389913712     
           9          32   5.6289428136796325     
           9          33   5.6147291051647654     
           9          34   5.6000000953674318     
          10           1   5.4000000953674316     
          10           2   5.4129359022555814     
          10           3   5.4255047398110863     
          10           4   5.4373941919466589     
          10           5   5.4483790424098970     
          10           6   5.4583270315657728     
          10           7   5.4671857164629412     
          10           8   5.4749613128352452     
          10           9   5.4816974406849921     
          10          10   5.4874576800343773     
          10          11   5.4923129287597652     
          10          12   5.4963330565089921     
          10          13   5.4995818247310870     
          10          14   5.5021140494333212     
          10          15   5.5039741760279641     
          10          16   5.5051956739372860     
          10          17   5.5058008523633815     
          10          18   5.5058008523633815     
          10          19   5.5051956739372860     
          10          20   5.5039741760279641     
          10          21   5.5021140494333212     
          10          22   5.4995818247310870     
          10          23   5.4963330565089921     
          10          24   5.4923129287597652     
          10          25   5.4874576800343773     
          10          26   5.4816974406849921     
          10          27   5.4749613128352452     
          10          28   5.4671857164629412     
          10          29   5.4583270315657728     
          10          30   5.4483790424098970     
          10          31   5.4373941919466589     
          10          32   5.4255047398110863     
          10          33   5.4129359022555814     
          10          34   5.4000000953674316     
          11           1   5.2000000953674315     
          11           2   5.2115382461342099     
          11           3   5.2228029476334612     
          11           4   5.2335528460805065     
          11           5   5.2436004390506801     
          11           6   5.2528196263305365     
          11           7   5.2611414838194301     
          11           8   5.2685433170165226     
          11           9   5.2750356356111379     
          11          10   5.2806500270393775     
          11          11   5.2854292960547529     
          11          12   5.2894201373163776     
          11          13   5.2926680509114252     
          11          14   5.2952140042427374     
          11          15   5.2970923504776275     
          11          16   5.2983295917396003     
          11          17   5.2989436855549368     
          11          18   5.2989436855549368     
          11          19   5.2983295917396003     
          11          20   5.2970923504776275     
          11          21   5.2952140042427374     
          11          22   5.2926680509114252     
          11          23   5.2894201373163776     
          11          24   5.2854292960547529     
          11          25   5.2806500270393775     
          11          26   5.2750356356111379     
          11          27   5.2685433170165226     
          11          28   5.2611414838194301     
          11          29   5.2528196263305365     
          11          30   5.2436004390506801     
          11          31   5.2335528460805065     
          11          32   5.2228029476334612     
          11          33   5.2115382461342099     
          11          34   5.2000000953674315     
          12           1   5.0000000953674313     
          12           2   5.0104448403355599     
          12           3   5.0206772815041631     
          12           4   5.0305050956216792     
          12           5   5.0397706710104710     
          12           6   5.0483580302224693     
          12           7   5.0561924591057146     
          12           8   5.0632351380917253     
          12           9   5.0694753637806205     
          12          10   5.0749223822328764     
          12          11   5.0795980379382231     
          12          12   5.0835307642153529     
          12          13   5.0867509852453754     
          12          14   5.0892877749202290     
          12          15   5.0911665259074850     
          12          16   5.0924073889085317     
          12          17   5.0930242755358455     
          12          18   5.0930242755358455     
          12          19   5.0924073889085317     
          12          20   5.0911665259074850     
          12          21   5.0892877749202290     
          12          22   5.0867509852453754     
          12          23   5.0835307642153529     
          12          24   5.0795980379382231     
          12          25   5.0749223822328764     
          12          26   5.0694753637806205     
          12          27   5.0632351380917253     
          12          28   5.0561924591057146     
          12          29   5.0483580302224693     
          12          30   5.0397706710104710     
          12          31   5.0305050956216792     
          12          32   5.0206772815041631     
          12          33   5.0104448403355599     
          12          34   5.0000000953674313     
          13           1   4.8000000953674320     
          13           2   4.8095964836843246     
          13           3   4.8190214367609840     
          13           4   4.8281166364380983     
          13           5   4.8367471515140821     
          13           6   4.8448072164707998     
          13           7   4.8522214272465147     
          13           8   4.8589423588109479     
          13           9   4.8649460214042941     
          13          10   4.8702264444295169     
          13          11   4.8747903188007795     
          13          12   4.8786522290336283     
          13          13   4.8818307058331953     
          13          14   4.8843451228764803     
          13          15   4.8862133640874772     
          13          16   4.8874501411649476     
          13          17   4.8880658471288019     
          13          18   4.8880658471288019     
          13          19   4.8874501411649476     
          13          20   4.8862133640874772     
          13          21   4.8843451228764803     
          13          22   4.8818307058331953     
          13          23   4.8786522290336283     
          13          24   4.8747903188007795     
          13          25   4.8702264444295169     
          13          26   4.8649460214042941     
          13          27   4.8589423588109479     
          13          28   4.8522214272465147     
          13          29   4.8448072164707998     
          13          30   4.8367471515140821     
          13          31   4.8281166364380983     
          13          32   4.8190214367609840     
          13          33   4.8095964836843246     
          13          34   4.8000000953674320     
          14           1   4.6000000953674309     
          14           2   4.6089539553786087     
          14           3   4.6177638199630868     
          14           4   4.6262947981097744     
          14           5   4.6344285563903256     
          14           6   4.6420680520461444     
          14           7   4.6491392883290033     
          14           8   4.6555905102477784     
          14           9   4.6613896018390957     
          14          10   4.6665204998816696     
          14          11   4.6709792923823503     
          14          12   4.6747704717136918     
          14          13   4.6779036078631346     
          14          14   4.6803905658121874     
          14          15   4.6822432858979779     
          14          16   4.6834721005346784     
          14          17   4.6840845335618253     
          14          18   4.6840845335618253     
          14          19   4.6834721005346784     
          14          20   4.6822432858979779     
          14          21   4.6803905658121874     
          14          22   4.6779036078631346     
          14          23   4.6747704717136918     
          14          24   4.6709792923823503     
          14          25   4.6665204998816696     
          14          26   4.6613896018390957     
          14          27   4.6555905102477784     
          14          28   4.6491392883290033     
          14          29   4.6420680520461444     
          14          30   4.6344285563903256     
          14          31   4.6262947981097744     
          14          32   4.6177638199630868     
          14          33   4.6089539553786087     
          14          34   4.6000000953674309     
          15           1   4.4000000953674316     
          15           2   4.4084911515426599     
          15           3   4.4168562243245049     
          15           4   4.4249760754415792     
          15           5   4.4327439223293732     
          15           6   4.4400693822051611     
          15           7   4.4468803768445744     
          15           8   4.4531231416338972     
          15           9   4.4587607588463207     
          15          10   4.4637707272161844     
          15          11   4.4681420573042674     
          15          12   4.4718722737658627     
          15          13   4.4749645953074770     
          15          14   4.4774254476730428     
          15          15   4.4792623919750749     
          15          16   4.4804824895736699     
          15          17   4.4810911013014945     
          15          18   4.4810911013014945     
          15          19   4.4804824895736699     
          15          20   4.4792623919750749     
          15          21   4.4774254476730428     
          15          22   4.4749645953074770     
          15          23   4.4718722737658627     
          15          24   4.4681420573042674     
          15          25   4.4637707272161844     
          15          26   4.4587607588463207     
          15          27   4.4531231416338972     
          15          28   4.4468803768445744     
          15          29   4.4400693822051611     
          15          30   4.4327439223293732     
          15          31   4.4249760754415792     
          15          32   4.4168562243245049     
          15          33   4.4084911515426599     
          15          34   4.4000000953674316     
          16           1   4.2000000953674315     
          16           2   4.2081910725922231     
          16           3   4.2162670003894256     
          16           4   4.2241182535401425     
          16           5   4.2316453315359963     
          16           6   4.2387622933626066     
          16           7   4.2453986655918916     
          16           8   4.2514998541340665     
          16           9   4.2570262964969547     
          16          10   4.2619517084350802     
          16          11   4.2662607887203254     
          16          12   4.2699467105574849     
          16          13   4.2730086462875887     
          16          14   4.2754495032386455     
          16          15   4.2772739730937737     
          16          16   4.2784869542759498     
          16          17   4.2790923669124812     
          16          18   4.2790923669124812     
          16          19   4.2784869542759498     
          16          20   4.2772739730937737     
          16          21   4.2754495032386455     
          16          22   4.2730086462875887     
          16          23   4.2699467105574849     
          16          24   4.2662607887203254     
